TfName,GeneName,Family,UniProt,Source,TaxGroup,Species
MA1639.1.MEIS1(var.2),MEIS1(var.2),TALE-type homeo domain factors,O00470,ChIP-seq,vertebrates,Homo sapiens
MA1640.1.MEIS2(var.2),MEIS2(var.2),TALE-type homeo domain factors,O14770,ChIP-seq,vertebrates,Homo sapiens
MA1641.1.MYF5,MYF5,MyoD / ASC-related factors,P13349,ChIP-seq,vertebrates,Homo sapiens
MA1642.1.NEUROG2(var.2),NEUROG2(var.2),Tal-related factors,Q9H2A3,ChIP-seq,vertebrates,Homo sapiens
MA1643.1.NFIB,NFIB,Nuclear factor 1,O00712,ChIP-seq,vertebrates,Homo sapiens
MA1644.1.NFYC,NFYC,,Q13952,ChIP-seq,vertebrates,Homo sapiens
MA1645.1.NKX2-2,NKX2-2,NK-related factors,O95096,ChIP-seq,vertebrates,Homo sapiens
MA1646.1.OSR2,OSR2,More than 3 adjacent zinc finger factors,Q8N2R0,ChIP-seq,vertebrates,Homo sapiens
MA1647.1.PRDM4,PRDM4,Factors with multiple dispersed zinc fingers,Q9UKN5,ChIP-seq,vertebrates,Homo sapiens
MA1648.1.TCF12(var.2),TCF12(var.2),E2A-related factors,Q99081,ChIP-seq,vertebrates,Homo sapiens
MA1649.1.ZBTB12,ZBTB12,More than 3 adjacent zinc finger factors,Q9Y330,ChIP-seq,vertebrates,Homo sapiens
MA1650.1.ZBTB14,ZBTB14,More than 3 adjacent zinc finger factors,O43829,ChIP-seq,vertebrates,Homo sapiens
MA1651.1.ZFP42,ZFP42,More than 3 adjacent zinc finger factors,Q96MM3,ChIP-seq,vertebrates,Homo sapiens
MA1652.1.ZKSCAN5,ZKSCAN5,Factors with multiple dispersed zinc fingers,Q9Y2L8,ChIP-seq,vertebrates,Homo sapiens
MA1653.1.ZNF148,ZNF148,More than 3 adjacent zinc finger factors,Q9UQR1,ChIP-seq,vertebrates,Homo sapiens
MA1654.1.ZNF16,ZNF16,More than 3 adjacent zinc finger factors,P17020,ChIP-seq,vertebrates,Homo sapiens
MA1655.1.ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,Q9BYN7,ChIP-seq,vertebrates,Homo sapiens
MA1656.1.ZNF449,ZNF449,More than 3 adjacent zinc finger factors,Q6P9G9,ChIP-seq,vertebrates,Homo sapiens
MA1657.1.ZNF652,ZNF652,More than 3 adjacent zinc finger factors,Q9Y2D9,ChIP-seq,vertebrates,Homo sapiens
MA1659.1.ABF4,ABF4,,Q9M7Q2,DAP-seq,plants,Arabidopsis thaliana
MA1660.1.ANAC13,ANAC13,,F4IED2,DAP-seq,plants,Arabidopsis thaliana
MA1661.1.AT-GTL1,AT-GTL1,Trihelix,A0A1P8ATX4,DAP-seq,plants,Arabidopsis thaliana
MA1662.1.AT3G10030,AT3G10030,,Q94JR1,DAP-seq,plants,Arabidopsis thaliana
MA1663.1.ANAC050,ANAC050,,Q9SQX9,DAP-seq,plants,Arabidopsis thaliana
MA1664.1.HSFA6B,HSFA6B,HSF factors,Q9LUH8,DAP-seq,plants,Arabidopsis thaliana
MA1665.1.HSFB2A,HSFB2A,HSF factors,Q9SCW4,DAP-seq,plants,Arabidopsis thaliana
MA1666.1.HSFB2B,HSFB2B,HSF factors,Q9T0D3,DAP-seq,plants,Arabidopsis thaliana
MA1667.1.HSFC1,HSFC1,HSF factors,Q9LV52,DAP-seq,plants,Arabidopsis thaliana
MA1668.1.DPBF3,DPBF3,,Q9LES3,DAP-seq,plants,Arabidopsis thaliana
MA1669.1.DREB1B,DREB1B,,P93835,DAP-seq,plants,Arabidopsis thaliana
MA1670.1.DREB1C,DREB1C,,Q9SYS6,DAP-seq,plants,Arabidopsis thaliana
MA1671.1.ERF118,ERF118,,Q9CA27,DAP-seq,plants,Arabidopsis thaliana
MA1672.1.GBF2,GBF2,,P42775,DAP-seq,plants,Arabidopsis thaliana
MA1673.1.LBD18,LBD18,LBD,O22131,DAP-seq,plants,Arabidopsis thaliana
MA1674.1.NAC017,NAC017,,Q9XIC5,DAP-seq,plants,Arabidopsis thaliana
MA1675.1.NAC029,NAC029,,O49255,DAP-seq,plants,Arabidopsis thaliana
MA1676.1.NAC062,NAC062,,Q9SCK6,DAP-seq,plants,Arabidopsis thaliana
MA1677.1.NAC078,NAC078,,Q84K00,DAP-seq,plants,Arabidopsis thaliana
MA1678.1.NTL8,NTL8,,Q9XIN7,DAP-seq,plants,Arabidopsis thaliana
MA1679.1.RAP2-1,RAP2-1,,Q8LC30,DAP-seq,plants,Arabidopsis thaliana
MA1680.1.RVE7,RVE7,Myb,B3H5A8,DAP-seq,plants,Arabidopsis thaliana
MA1681.1.SRM1,SRM1,Myb,Q9FNN6,DAP-seq,plants,Arabidopsis thaliana
MA1682.1.TCX3,TCX3,CXC,Q8L548,DAP-seq,plants,Arabidopsis thaliana
MA1683.1.FOXA3,FOXA3,Forkhead box (FOX) factors,P55318,ChIP-seq,vertebrates,Homo sapiens
MA0833.2.ATF4,ATF4,ATF-4-related factors,P18848,ChIP-seq,vertebrates,Homo sapiens
MA0835.2.BATF3,BATF3,B-ATF-related factors,Q9NR55,ChIP-seq,vertebrates,Homo sapiens
MA0465.2.CDX2,CDX2,HOX-related factors,Q99626,ChIP-seq,vertebrates,Homo sapiens
MA0102.4.CEBPA,CEBPA,C/EBP-related factors,P49715,ChIP-seq,vertebrates,Homo sapiens
MA0836.2.CEBPD,CEBPD,C/EBP-related factors,P49716,ChIP-seq,vertebrates,Homo sapiens
MA0018.4.CREB1,CREB1,CREB-related factors,P16220,ChIP-seq,vertebrates,Homo sapiens
MA1102.2.CTCFL,CTCFL,More than 3 adjacent zinc finger factors,Q8NI51,ChIP-seq,vertebrates,Homo sapiens
MA0471.2.E2F6,E2F6,E2F-related factors,O75461,ChIP-seq,vertebrates,Homo sapiens
MA0154.4.EBF1,EBF1,Early B-Cell Factor-related factors,Q9UH73,ChIP-seq,vertebrates,Homo sapiens
MA0162.4.EGR1,EGR1,Three-zinc finger Kruppel-related factors,P18146,ChIP-seq,vertebrates,Homo sapiens
MA0598.3.EHF,EHF,Ets-related factors,Q9NZC4,ChIP-seq,vertebrates,Homo sapiens
MA0473.3.ELF1,ELF1,Ets-related factors,P32519,ChIP-seq,vertebrates,Homo sapiens
MA0640.2.ELF3,ELF3,Ets-related factors,P78545,ChIP-seq,vertebrates,Homo sapiens
MA0592.3.ESRRA,ESRRA,Steroid hormone receptors (NR3),P11474,ChIP-seq,vertebrates,Homo sapiens
MA0761.2.ETV1,ETV1,Ets-related factors,P50549,ChIP-seq,vertebrates,Homo sapiens
MA0764.2.ETV4,ETV4,Ets-related factors,P43268,ChIP-seq,vertebrates,Homo sapiens
MA0765.2.ETV5,ETV5,Ets-related factors,P41161,ChIP-seq,vertebrates,Homo sapiens
MA0477.2.FOSL1,FOSL1,Fos-related factors,P15407,ChIP-seq,vertebrates,Homo sapiens
MA0148.4.FOXA1,FOXA1,Forkhead box (FOX) factors,P55317,ChIP-seq,vertebrates,Homo sapiens
MA0047.3.FOXA2,FOXA2,Forkhead box (FOX) factors,Q9Y261,ChIP-seq,vertebrates,Homo sapiens
MA1103.2.FOXK2,FOXK2,Forkhead box (FOX) factors,Q01167,ChIP-seq,vertebrates,Homo sapiens
MA0481.3.FOXP1,FOXP1,Forkhead box (FOX) factors,Q9H334,ChIP-seq,vertebrates,Homo sapiens
MA0062.3.GABPA,GABPA,Ets-related factors,Q06546,ChIP-seq,vertebrates,Homo sapiens
MA0035.4.GATA1,GATA1,GATA-type zinc fingers,P15976,ChIP-seq,vertebrates,Homo sapiens
MA0482.2.GATA4,GATA4,GATA-type zinc fingers,P43694,ChIP-seq,vertebrates,Homo sapiens
MA1104.2.GATA6,GATA6,GATA-type zinc fingers,Q92908,ChIP-seq,vertebrates,Homo sapiens
MA1105.2.GRHL2,GRHL2,Grainyhead-related factors,Q6ISB3,ChIP-seq,vertebrates,Homo sapiens
MA0043.3.HLF,HLF,C/EBP-related,Q16534,ChIP-seq,vertebrates,Homo sapiens
MA0114.4.HNF4A,HNF4A,RXR-related receptors (NR2),P41235,ChIP-seq,vertebrates,Homo sapiens
MA0484.2.HNF4G,HNF4G,RXR-related receptors (NR2),Q14541,ChIP-seq,vertebrates,Homo sapiens
MA0901.2.HOXB13,HOXB13,HOX-related factors,Q92826,ChIP-seq,vertebrates,Homo sapiens
MA0490.2.JUNB,JUNB,Jun-related factors,P17275,ChIP-seq,vertebrates,Homo sapiens
MA0491.2.JUND,JUND,Jun-related factors,P17535,ChIP-seq,vertebrates,Homo sapiens
MA0039.4.KLF4,KLF4,Three-zinc finger Kruppel-related factors,O43474,ChIP-seq,vertebrates,Homo sapiens
MA1107.2.KLF9,KLF9,Three-zinc finger Kruppel-related factors,Q13886,ChIP-seq,vertebrates,Homo sapiens
MA0700.2.LHX2,LHX2,HD-LIM factors,P50458,ChIP-seq,vertebrates,Homo sapiens
MA0495.3.MAFF,MAFF,Maf-related factors,Q9ULX9,ChIP-seq,vertebrates,Homo sapiens
MA0659.2.MAFG,MAFG,Maf-related factors,O15525,ChIP-seq,vertebrates,Homo sapiens
MA0496.3.MAFK,MAFK,Maf-related factors,O60675,ChIP-seq,vertebrates,Homo sapiens
MA0052.4.MEF2A,MEF2A,Regulators of differentiation,Q02078,ChIP-seq,vertebrates,Homo sapiens
MA0620.3.MITF,MITF,bHLH-ZIP factors,O75030,ChIP-seq,vertebrates,Homo sapiens
MA1108.2.MXI1,MXI1,bHLH-ZIP factors,P50539,ChIP-seq,vertebrates,Homo sapiens
MA0499.2.MYOD1,MYOD1,MyoD / ASC-related factors,P15172,ChIP-seq,vertebrates,Homo sapiens
MA0500.2.MYOG,MYOG,MyoD / ASC-related factors,P15173,ChIP-seq,vertebrates,Homo sapiens
MA0056.2.MZF1,MZF1,More than 3 adjacent zinc finger factors,P28698,ChIP-seq,vertebrates,Homo sapiens
MA0089.2.NFE2L1,NFE2L1,Jun-related factors,Q14494,ChIP-seq,vertebrates,Homo sapiens
MA0025.2.NFIL3,NFIL3,C/EBP-related,Q16649,ChIP-seq,vertebrates,Homo sapiens
MA0502.2.NFYB,NFYB,,P25208,ChIP-seq,vertebrates,Homo sapiens
MA0063.2.NKX2-5,NKX2-5,NK-related factors,P52952,ChIP-seq,vertebrates,Homo sapiens
MA1112.2.NR4A1,NR4A1,NGFI-B-related receptors (NR4),P22736,ChIP-seq,vertebrates,Homo sapiens
MA0679.2.ONECUT1,ONECUT1,HD-CUT factors,Q9UBC0,ChIP-seq,vertebrates,Homo sapiens
MA0712.2.OTX2,OTX2,Paired-related HD factors,P32243,ChIP-seq,vertebrates,Homo sapiens
MA1113.2.PBX2,PBX2,TALE-type homeo domain factors,P40425,ChIP-seq,vertebrates,Homo sapiens
MA0681.2.PHOX2B,PHOX2B,Paired-related HD factors,Q99453,ChIP-seq,vertebrates,Homo sapiens
MA0782.2.PKNOX1,PKNOX1,TALE-type homeo domain factors,P55347,ChIP-seq,vertebrates,Homo sapiens
MA0627.2.POU2F3,POU2F3,POU domain factors,Q9UKI9,ChIP-seq,vertebrates,Homo sapiens
MA0508.3.PRDM1,PRDM1,More than 3 adjacent zinc finger factors,O75626,ChIP-seq,vertebrates,Homo sapiens
MA0509.2.RFX1,RFX1,RFX-related factors,P48743,ChIP-seq,vertebrates,Homo sapiens
MA0798.2.RFX3,RFX3,RFX-related factors,P48380,ChIP-seq,vertebrates,Homo sapiens
MA0684.2.RUNX3,RUNX3,Runt-related factors,Q13761,ChIP-seq,vertebrates,Homo sapiens
MA0743.2.SCRT1,SCRT1,More than 3 adjacent zinc finger factors,Q9BWW7,ChIP-seq,vertebrates,Homo sapiens
MA0744.2.SCRT2,SCRT2,More than 3 adjacent zinc finger factors,Q9NQ03,ChIP-seq,vertebrates,Homo sapiens
MA0745.2.SNAI2,SNAI2,More than 3 adjacent zinc finger factors,O43623,ChIP-seq,vertebrates,Homo sapiens
MA0143.4.SOX2,SOX2,SOX-related factors,P48431,ChIP-seq,vertebrates,Homo sapiens
MA0080.5.SPI1,SPI1,Ets-related factors,P17947,ChIP-seq,vertebrates,Homo sapiens
MA0081.2.SPIB,SPIB,Ets-related factors,Q01892,ChIP-seq,vertebrates,Homo sapiens
MA0829.2.SREBF1(var.2),SREBF1(var.2),bHLH-ZIP factors,P36956,ChIP-seq,vertebrates,Homo sapiens
MA0522.3.TCF3,TCF3,E2A-related factors,P15923,ChIP-seq,vertebrates,Homo sapiens
MA0830.2.TCF4,TCF4,E2A-related factors,P15884,ChIP-seq,vertebrates,Homo sapiens
MA0769.2.TCF7,TCF7,TCF-7-related factors,P36402,ChIP-seq,vertebrates,Homo sapiens
MA0090.3.TEAD1,TEAD1,TEF-1-related factors,P28347,ChIP-seq,vertebrates,Homo sapiens
MA0809.2.TEAD4,TEAD4,TEF-1-related factors,Q15561,ChIP-seq,vertebrates,Homo sapiens
MA0003.4.TFAP2A,TFAP2A,AP-2,P05549,ChIP-seq,vertebrates,Homo sapiens
MA0814.2.TFAP2C(var.2),TFAP2C(var.2),AP-2,Q92754,ChIP-seq,vertebrates,Homo sapiens
MA1123.2.TWIST1,TWIST1,Tal-related factors,Q15672,ChIP-seq,vertebrates,Homo sapiens
MA0093.3.USF1,USF1,bHLH-ZIP factors,P22415,ChIP-seq,vertebrates,Homo sapiens
MA0526.3.USF2,USF2,bHLH-ZIP factors,Q15853,ChIP-seq,vertebrates,Homo sapiens
MA0748.2.YY2,YY2,More than 3 adjacent zinc finger factors,O15391,ChIP-seq,vertebrates,Homo sapiens
MA0528.2.ZNF263,ZNF263,More than 3 adjacent zinc finger factors,O14978,ChIP-seq,vertebrates,Homo sapiens
MA1245.2.AT2G33710,AT2G33710,,P93007,DAP-seq,plants,Arabidopsis thaliana
MA1365.2.AT5G47660,AT5G47660,Trihelix,Q9FGJ1,DAP-seq,plants,Arabidopsis thaliana
MA1327.2.ATHB23,ATHB23,ZF-HD,Q8LFD3,DAP-seq,plants,Arabidopsis thaliana
MA0110.3.ATHB-5,ATHB-5,,P46667,DAP-seq,plants,Arabidopsis thaliana
MA1393.2.MYB70,MYB70,Myb/SANT domain factors,O22179,DAP-seq,plants,Arabidopsis thaliana
MA0974.2.CDF3,CDF3,Dof-type,Q8LFV3,DAP-seq,plants,Arabidopsis thaliana
MA0976.2.CRF4,CRF4,,Q9SUE3,DAP-seq,plants,Arabidopsis thaliana
MA1265.2.ERF015,ERF015,,Q6NLD5,DAP-seq,plants,Arabidopsis thaliana
MA1233.2.ERF021,ERF021,,Q9C9I2,DAP-seq,plants,Arabidopsis thaliana
MA1227.2.ERF027,ERF027,,Q38Q39,DAP-seq,plants,Arabidopsis thaliana
MA1238.2.ERF38,ERF38,,Q9ZQP3,DAP-seq,plants,Arabidopsis thaliana
MA0995.2.ERF039,ERF039,,Q9SUK8,DAP-seq,plants,Arabidopsis thaliana
MA1001.2.ERF11,ERF11,,Q9C5I3,DAP-seq,plants,Arabidopsis thaliana
MA1005.2.ERF3,ERF3,,O80339,DAP-seq,plants,Arabidopsis thaliana
MA0992.2.ERF4,ERF4,,O80340,DAP-seq,plants,Arabidopsis thaliana
MA0565.2.FUS3,FUS3,,Q9LW31,DAP-seq,plants,Arabidopsis thaliana
MA1368.2.GT-4,GT-4,Trihelix,Q9LU92,DAP-seq,plants,Arabidopsis thaliana
MA1398.2.KUA1,KUA1,Myb-related,Q9LVS0,DAP-seq,plants,Arabidopsis thaliana
MA1391.2.MYB33,MYB33,Myb,Q8W1W6,DAP-seq,plants,Arabidopsis thaliana
MA1394.2.MYB73,MYB73,Myb,O23160,DAP-seq,plants,Arabidopsis thaliana
MA0980.2.RAP2-10,RAP2-10,,Q9SW63,DAP-seq,plants,Arabidopsis thaliana
MA1062.2.TCP15,TCP15,TCP domain,Q9C9L2,DAP-seq,plants,Arabidopsis thaliana
MA1065.2.TCP20,TCP20,TCP domain,Q9LSD5,DAP-seq,plants,Arabidopsis thaliana
MA1047.2.TGA5,TGA5,TGA,Q39163,DAP-seq,plants,Arabidopsis thaliana
MA1076.2.WRKY15,WRKY15,,O22176,DAP-seq,plants,Arabidopsis thaliana
MA1311.2.WRKY28,WRKY28,,Q8VWJ2,DAP-seq,plants,Arabidopsis thaliana
MA1329.2.ZHD1,ZHD1,ZF-HD,Q9SB61,DAP-seq,plants,Arabidopsis thaliana
MA0609.2.CREM,CREM,CREB-related factors,Q03060,ChIP-seq,vertebrates,Homo sapiens
MA1684.1.Foxn1,Foxn1,Forkhead box (FOX) factors,Q61575,ChIP-seq,plants,Mus musculus
MA1685.1.ARF10,ARF10,,D9HNT7,DAP-seq,plants,Zea mays
MA1686.1.ARF13,ARF13,,D9HNU0,DAP-seq,plants,Zea mays
MA1687.1.ARF14,ARF14,,D9HNU1,DAP-seq,plants,Zea mays
MA1688.1.ARF16,ARF16,,K7URZ7,DAP-seq,plants,Zea mays
MA1689.1.ARF18,ARF18,,A0A060CYJ7,DAP-seq,plants,Zea mays
MA1690.1.ARF25,ARF25,,C0PH36,DAP-seq,plants,Zea mays
MA1691.1.ARF27,ARF27,,D9HNV4,DAP-seq,plants,Zea mays
MA1692.1.ARF29,ARF29,,D9HNV6,DAP-seq,plants,Zea mays
MA1693.1.ARF34,ARF34,,A0A060D7X7,DAP-seq,plants,Zea mays
MA1694.1.ARF35,ARF35,,,DAP-seq,plants,Zea mays
MA1695.1.ARF36,ARF36,,,DAP-seq,plants,Zea mays
MA1696.1.ARF39,ARF39,,,DAP-seq,plants,Zea mays
MA1697.1.ARF4,ARF4,,D9HNT1,DAP-seq,plants,Zea mays
MA1698.1.ARF7,ARF7,,D9HNT4,DAP-seq,plants,Zea mays
MA1699.1.ceh-38,ceh-38,,Q19720,ChIP-seq,nematodes,Caenorhabditis elegans
MA1700.1.Clamp,Clamp,,Q8IGP5,ChIP-seq,insects,Drosophila melanogaster
MA1701.1.elt-2,elt-2,GATA-type zinc fingers,Q10655,ChIP-seq,nematodes,Caenorhabditis elegans
MA1702.1.Pdp1,Pdp1,,Q24217,ChIP-seq,insects,Drosophila melanogaster
MA1703.1.pqm-1,pqm-1,,G5EFY7,ChIP-seq,nematodes,Caenorhabditis elegans
MA1704.1.zip-8,zip-8,,P46505,ChIP-seq,nematodes,Caenorhabditis elegans
